ID;NAME;WHERE;ADDING1;ADDING2;ADDING3;ADDING4;ADDING5;ADDING6;ADDING7;ADDING8;ADDING9
2529;beef;;cheese;tomatoes;fried eggplant;fried potatoes;onions;;;;
2530;beef;;cheese;tomatoes;fried eggplant;hot sauce;chili powder;;;;
2531;beef;;cheese;tomatoes;fried eggplant;hot sauce;onions;;;;
2532;beef;;cheese;tomatoes;fried eggplant;chili powder;onions;;;;
2533;beef;;cheese;tomatoes;fried zuccihini;fried potatoes;hot sauce;;;;
2534;beef;;cheese;tomatoes;fried zuccihini;fried potatoes;chili powder;;;;
2535;beef;;cheese;tomatoes;fried zuccihini;fried potatoes;onions;;;;
2536;beef;;cheese;tomatoes;fried zuccihini;hot sauce;chili powder;;;;
2537;beef;;cheese;tomatoes;fried zuccihini;hot sauce;onions;;;;
2538;beef;;cheese;tomatoes;fried zuccihini;chili powder;onions;;;;
2539;beef;;cheese;tomatoes;fried potatoes;hot sauce;chili powder;;;;
2540;beef;;cheese;tomatoes;fried potatoes;hot sauce;onions;;;;
2541;beef;;cheese;tomatoes;fried potatoes;chili powder;onions;;;;
2542;beef;;cheese;tomatoes;hot sauce;chili powder;onions;;;;
2543;beef;;cheese;fried eggplant;fried zuccihini;fried potatoes;hot sauce;;;;
2544;beef;;cheese;fried eggplant;fried zuccihini;fried potatoes;chili powder;;;;
2545;beef;;cheese;fried eggplant;fried zuccihini;fried potatoes;onions;;;;
2546;beef;;cheese;fried eggplant;fried zuccihini;hot sauce;chili powder;;;;
2547;beef;;cheese;fried eggplant;fried zuccihini;hot sauce;onions;;;;
2548;beef;;cheese;fried eggplant;fried zuccihini;chili powder;onions;;;;
2549;beef;;cheese;fried eggplant;fried potatoes;hot sauce;chili powder;;;;
2550;beef;;cheese;fried eggplant;fried potatoes;hot sauce;onions;;;;
2551;beef;;cheese;fried eggplant;fried potatoes;chili powder;onions;;;;
2552;beef;;cheese;fried eggplant;hot sauce;chili powder;onions;;;;
2553;beef;;cheese;fried zuccihini;fried potatoes;hot sauce;chili powder;;;;
2554;beef;;cheese;fried zuccihini;fried potatoes;hot sauce;onions;;;;
2555;beef;;cheese;fried zuccihini;fried potatoes;chili powder;onions;;;;
2556;beef;;cheese;fried zuccihini;hot sauce;chili powder;onions;;;;
2557;beef;;cheese;fried potatoes;hot sauce;chili powder;onions;;;;
2558;beef;;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;;;;
2559;beef;;garlic sauce;herb sauce;tomatoes;fried eggplant;fried potatoes;;;;
2560;beef;;garlic sauce;herb sauce;tomatoes;fried eggplant;hot sauce;;;;
2561;beef;;garlic sauce;herb sauce;tomatoes;fried eggplant;chili powder;;;;
2562;beef;;garlic sauce;herb sauce;tomatoes;fried eggplant;onions;;;;
2563;beef;;garlic sauce;herb sauce;tomatoes;fried zuccihini;fried potatoes;;;;
2564;beef;;garlic sauce;herb sauce;tomatoes;fried zuccihini;hot sauce;;;;
2565;beef;;garlic sauce;herb sauce;tomatoes;fried zuccihini;chili powder;;;;
2566;beef;;garlic sauce;herb sauce;tomatoes;fried zuccihini;onions;;;;
2567;beef;;garlic sauce;herb sauce;tomatoes;fried potatoes;hot sauce;;;;
2568;beef;;garlic sauce;herb sauce;tomatoes;fried potatoes;chili powder;;;;
2569;beef;;garlic sauce;herb sauce;tomatoes;fried potatoes;onions;;;;
2570;beef;;garlic sauce;herb sauce;tomatoes;hot sauce;chili powder;;;;
2571;beef;;garlic sauce;herb sauce;tomatoes;hot sauce;onions;;;;
2572;beef;;garlic sauce;herb sauce;tomatoes;chili powder;onions;;;;
2573;beef;;garlic sauce;herb sauce;fried eggplant;fried zuccihini;fried potatoes;;;;
2574;beef;;garlic sauce;herb sauce;fried eggplant;fried zuccihini;hot sauce;;;;
2575;beef;;garlic sauce;herb sauce;fried eggplant;fried zuccihini;chili powder;;;;
2576;beef;;garlic sauce;herb sauce;fried eggplant;fried zuccihini;onions;;;;
2577;beef;;garlic sauce;herb sauce;fried eggplant;fried potatoes;hot sauce;;;;
2578;beef;;garlic sauce;herb sauce;fried eggplant;fried potatoes;chili powder;;;;
2579;beef;;garlic sauce;herb sauce;fried eggplant;fried potatoes;onions;;;;
2580;beef;;garlic sauce;herb sauce;fried eggplant;hot sauce;chili powder;;;;
2581;beef;;garlic sauce;herb sauce;fried eggplant;hot sauce;onions;;;;
2582;beef;;garlic sauce;herb sauce;fried eggplant;chili powder;onions;;;;
2583;beef;;garlic sauce;herb sauce;fried zuccihini;fried potatoes;hot sauce;;;;
2584;beef;;garlic sauce;herb sauce;fried zuccihini;fried potatoes;chili powder;;;;
2585;beef;;garlic sauce;herb sauce;fried zuccihini;fried potatoes;onions;;;;
2586;beef;;garlic sauce;herb sauce;fried zuccihini;hot sauce;chili powder;;;;
2587;beef;;garlic sauce;herb sauce;fried zuccihini;hot sauce;onions;;;;
2588;beef;;garlic sauce;herb sauce;fried zuccihini;chili powder;onions;;;;
2589;beef;;garlic sauce;herb sauce;fried potatoes;hot sauce;chili powder;;;;
2590;beef;;garlic sauce;herb sauce;fried potatoes;hot sauce;onions;;;;
2591;beef;;garlic sauce;herb sauce;fried potatoes;chili powder;onions;;;;
2592;beef;;garlic sauce;herb sauce;hot sauce;chili powder;onions;;;;
2593;beef;;garlic sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;;;;
2594;beef;;garlic sauce;tomatoes;fried eggplant;fried zuccihini;hot sauce;;;;
2595;beef;;garlic sauce;tomatoes;fried eggplant;fried zuccihini;chili powder;;;;
2596;beef;;garlic sauce;tomatoes;fried eggplant;fried zuccihini;onions;;;;
2597;beef;;garlic sauce;tomatoes;fried eggplant;fried potatoes;hot sauce;;;;
2598;beef;;garlic sauce;tomatoes;fried eggplant;fried potatoes;chili powder;;;;
2599;beef;;garlic sauce;tomatoes;fried eggplant;fried potatoes;onions;;;;
2600;beef;;garlic sauce;tomatoes;fried eggplant;hot sauce;chili powder;;;;
2601;beef;;garlic sauce;tomatoes;fried eggplant;hot sauce;onions;;;;
2602;beef;;garlic sauce;tomatoes;fried eggplant;chili powder;onions;;;;
2603;beef;;garlic sauce;tomatoes;fried zuccihini;fried potatoes;hot sauce;;;;
2604;beef;;garlic sauce;tomatoes;fried zuccihini;fried potatoes;chili powder;;;;
2605;beef;;garlic sauce;tomatoes;fried zuccihini;fried potatoes;onions;;;;
2606;beef;;garlic sauce;tomatoes;fried zuccihini;hot sauce;chili powder;;;;
2607;beef;;garlic sauce;tomatoes;fried zuccihini;hot sauce;onions;;;;
2608;beef;;garlic sauce;tomatoes;fried zuccihini;chili powder;onions;;;;
2609;beef;;garlic sauce;tomatoes;fried potatoes;hot sauce;chili powder;;;;
2610;beef;;garlic sauce;tomatoes;fried potatoes;hot sauce;onions;;;;
2611;beef;;garlic sauce;tomatoes;fried potatoes;chili powder;onions;;;;
2612;beef;;garlic sauce;tomatoes;hot sauce;chili powder;onions;;;;
2613;beef;;garlic sauce;fried eggplant;fried zuccihini;fried potatoes;hot sauce;;;;
2614;beef;;garlic sauce;fried eggplant;fried zuccihini;fried potatoes;chili powder;;;;
2615;beef;;garlic sauce;fried eggplant;fried zuccihini;fried potatoes;onions;;;;
2616;beef;;garlic sauce;fried eggplant;fried zuccihini;hot sauce;chili powder;;;;
2617;beef;;garlic sauce;fried eggplant;fried zuccihini;hot sauce;onions;;;;
2618;beef;;garlic sauce;fried eggplant;fried zuccihini;chili powder;onions;;;;
2619;beef;;garlic sauce;fried eggplant;fried potatoes;hot sauce;chili powder;;;;
2620;beef;;garlic sauce;fried eggplant;fried potatoes;hot sauce;onions;;;;
2621;beef;;garlic sauce;fried eggplant;fried potatoes;chili powder;onions;;;;
2622;beef;;garlic sauce;fried eggplant;hot sauce;chili powder;onions;;;;
2623;beef;;garlic sauce;fried zuccihini;fried potatoes;hot sauce;chili powder;;;;
2624;beef;;garlic sauce;fried zuccihini;fried potatoes;hot sauce;onions;;;;
2625;beef;;garlic sauce;fried zuccihini;fried potatoes;chili powder;onions;;;;
2626;beef;;garlic sauce;fried zuccihini;hot sauce;chili powder;onions;;;;
2627;beef;;garlic sauce;fried potatoes;hot sauce;chili powder;onions;;;;
2628;beef;;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;;;;
2629;beef;;herb sauce;tomatoes;fried eggplant;fried zuccihini;hot sauce;;;;
2630;beef;;herb sauce;tomatoes;fried eggplant;fried zuccihini;chili powder;;;;
2631;beef;;herb sauce;tomatoes;fried eggplant;fried zuccihini;onions;;;;
2632;beef;;herb sauce;tomatoes;fried eggplant;fried potatoes;hot sauce;;;;
2633;beef;;herb sauce;tomatoes;fried eggplant;fried potatoes;chili powder;;;;
2634;beef;;herb sauce;tomatoes;fried eggplant;fried potatoes;onions;;;;
2635;beef;;herb sauce;tomatoes;fried eggplant;hot sauce;chili powder;;;;
2636;beef;;herb sauce;tomatoes;fried eggplant;hot sauce;onions;;;;
2637;beef;;herb sauce;tomatoes;fried eggplant;chili powder;onions;;;;
2638;beef;;herb sauce;tomatoes;fried zuccihini;fried potatoes;hot sauce;;;;
2639;beef;;herb sauce;tomatoes;fried zuccihini;fried potatoes;chili powder;;;;
2640;beef;;herb sauce;tomatoes;fried zuccihini;fried potatoes;onions;;;;
2641;beef;;herb sauce;tomatoes;fried zuccihini;hot sauce;chili powder;;;;
2642;beef;;herb sauce;tomatoes;fried zuccihini;hot sauce;onions;;;;
2643;beef;;herb sauce;tomatoes;fried zuccihini;chili powder;onions;;;;
2644;beef;;herb sauce;tomatoes;fried potatoes;hot sauce;chili powder;;;;
2645;beef;;herb sauce;tomatoes;fried potatoes;hot sauce;onions;;;;
2646;beef;;herb sauce;tomatoes;fried potatoes;chili powder;onions;;;;
2647;beef;;herb sauce;tomatoes;hot sauce;chili powder;onions;;;;
2648;beef;;herb sauce;fried eggplant;fried zuccihini;fried potatoes;hot sauce;;;;
2649;beef;;herb sauce;fried eggplant;fried zuccihini;fried potatoes;chili powder;;;;
2650;beef;;herb sauce;fried eggplant;fried zuccihini;fried potatoes;onions;;;;
2651;beef;;herb sauce;fried eggplant;fried zuccihini;hot sauce;chili powder;;;;
2652;beef;;herb sauce;fried eggplant;fried zuccihini;hot sauce;onions;;;;
2653;beef;;herb sauce;fried eggplant;fried zuccihini;chili powder;onions;;;;
2654;beef;;herb sauce;fried eggplant;fried potatoes;hot sauce;chili powder;;;;
2655;beef;;herb sauce;fried eggplant;fried potatoes;hot sauce;onions;;;;
2656;beef;;herb sauce;fried eggplant;fried potatoes;chili powder;onions;;;;
2657;beef;;herb sauce;fried eggplant;hot sauce;chili powder;onions;;;;
2658;beef;;herb sauce;fried zuccihini;fried potatoes;hot sauce;chili powder;;;;
2659;beef;;herb sauce;fried zuccihini;fried potatoes;hot sauce;onions;;;;
2660;beef;;herb sauce;fried zuccihini;fried potatoes;chili powder;onions;;;;
2661;beef;;herb sauce;fried zuccihini;hot sauce;chili powder;onions;;;;
2662;beef;;herb sauce;fried potatoes;hot sauce;chili powder;onions;;;;
2663;beef;;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;;;;
2664;beef;;tomatoes;fried eggplant;fried zuccihini;fried potatoes;chili powder;;;;
2665;beef;;tomatoes;fried eggplant;fried zuccihini;fried potatoes;onions;;;;
2666;beef;;tomatoes;fried eggplant;fried zuccihini;hot sauce;chili powder;;;;
2667;beef;;tomatoes;fried eggplant;fried zuccihini;hot sauce;onions;;;;
2668;beef;;tomatoes;fried eggplant;fried zuccihini;chili powder;onions;;;;
2669;beef;;tomatoes;fried eggplant;fried potatoes;hot sauce;chili powder;;;;
2670;beef;;tomatoes;fried eggplant;fried potatoes;hot sauce;onions;;;;
2671;beef;;tomatoes;fried eggplant;fried potatoes;chili powder;onions;;;;
2672;beef;;tomatoes;fried eggplant;hot sauce;chili powder;onions;;;;
2673;beef;;tomatoes;fried zuccihini;fried potatoes;hot sauce;chili powder;;;;
2674;beef;;tomatoes;fried zuccihini;fried potatoes;hot sauce;onions;;;;
2675;beef;;tomatoes;fried zuccihini;fried potatoes;chili powder;onions;;;;
2676;beef;;tomatoes;fried zuccihini;hot sauce;chili powder;onions;;;;
2677;beef;;tomatoes;fried potatoes;hot sauce;chili powder;onions;;;;
2678;beef;;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;;;;
2679;beef;;fried eggplant;fried zuccihini;fried potatoes;hot sauce;onions;;;;
2680;beef;;fried eggplant;fried zuccihini;fried potatoes;chili powder;onions;;;;
2681;beef;;fried eggplant;fried zuccihini;hot sauce;chili powder;onions;;;;
2682;beef;;fried eggplant;fried potatoes;hot sauce;chili powder;onions;;;;
2683;beef;;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;;;;
2684;beef;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;;;
2685;beef;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried potatoes;;;
2686;beef;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;hot sauce;;;
2687;beef;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;chili powder;;;
2688;beef;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;onions;;;
2689;beef;;cheese;garlic sauce;herb sauce;tomatoes;fried zuccihini;fried potatoes;;;
2690;beef;;cheese;garlic sauce;herb sauce;tomatoes;fried zuccihini;hot sauce;;;
2691;beef;;cheese;garlic sauce;herb sauce;tomatoes;fried zuccihini;chili powder;;;
2692;beef;;cheese;garlic sauce;herb sauce;tomatoes;fried zuccihini;onions;;;
2693;beef;;cheese;garlic sauce;herb sauce;tomatoes;fried potatoes;hot sauce;;;
2694;beef;;cheese;garlic sauce;herb sauce;tomatoes;fried potatoes;chili powder;;;
2695;beef;;cheese;garlic sauce;herb sauce;tomatoes;fried potatoes;onions;;;
2696;beef;;cheese;garlic sauce;herb sauce;tomatoes;hot sauce;chili powder;;;
2697;beef;;cheese;garlic sauce;herb sauce;tomatoes;hot sauce;onions;;;
2698;beef;;cheese;garlic sauce;herb sauce;tomatoes;chili powder;onions;;;
2699;beef;;cheese;garlic sauce;herb sauce;fried eggplant;fried zuccihini;fried potatoes;;;
2700;beef;;cheese;garlic sauce;herb sauce;fried eggplant;fried zuccihini;hot sauce;;;
2701;beef;;cheese;garlic sauce;herb sauce;fried eggplant;fried zuccihini;chili powder;;;
2702;beef;;cheese;garlic sauce;herb sauce;fried eggplant;fried zuccihini;onions;;;
2703;beef;;cheese;garlic sauce;herb sauce;fried eggplant;fried potatoes;hot sauce;;;
2704;beef;;cheese;garlic sauce;herb sauce;fried eggplant;fried potatoes;chili powder;;;
2705;beef;;cheese;garlic sauce;herb sauce;fried eggplant;fried potatoes;onions;;;
2706;beef;;cheese;garlic sauce;herb sauce;fried eggplant;hot sauce;chili powder;;;
2707;beef;;cheese;garlic sauce;herb sauce;fried eggplant;hot sauce;onions;;;
2708;beef;;cheese;garlic sauce;herb sauce;fried eggplant;chili powder;onions;;;
2709;beef;;cheese;garlic sauce;herb sauce;fried zuccihini;fried potatoes;hot sauce;;;
2710;beef;;cheese;garlic sauce;herb sauce;fried zuccihini;fried potatoes;chili powder;;;
2711;beef;;cheese;garlic sauce;herb sauce;fried zuccihini;fried potatoes;onions;;;
2712;beef;;cheese;garlic sauce;herb sauce;fried zuccihini;hot sauce;chili powder;;;
2713;beef;;cheese;garlic sauce;herb sauce;fried zuccihini;hot sauce;onions;;;
2714;beef;;cheese;garlic sauce;herb sauce;fried zuccihini;chili powder;onions;;;
2715;beef;;cheese;garlic sauce;herb sauce;fried potatoes;hot sauce;chili powder;;;
2716;beef;;cheese;garlic sauce;herb sauce;fried potatoes;hot sauce;onions;;;
2717;beef;;cheese;garlic sauce;herb sauce;fried potatoes;chili powder;onions;;;
2718;beef;;cheese;garlic sauce;herb sauce;hot sauce;chili powder;onions;;;
2719;beef;;cheese;garlic sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;;;
2720;beef;;cheese;garlic sauce;tomatoes;fried eggplant;fried zuccihini;hot sauce;;;
2721;beef;;cheese;garlic sauce;tomatoes;fried eggplant;fried zuccihini;chili powder;;;
2722;beef;;cheese;garlic sauce;tomatoes;fried eggplant;fried zuccihini;onions;;;
2723;beef;;cheese;garlic sauce;tomatoes;fried eggplant;fried potatoes;hot sauce;;;
2724;beef;;cheese;garlic sauce;tomatoes;fried eggplant;fried potatoes;chili powder;;;
2725;beef;;cheese;garlic sauce;tomatoes;fried eggplant;fried potatoes;onions;;;
2726;beef;;cheese;garlic sauce;tomatoes;fried eggplant;hot sauce;chili powder;;;
2727;beef;;cheese;garlic sauce;tomatoes;fried eggplant;hot sauce;onions;;;
2728;beef;;cheese;garlic sauce;tomatoes;fried eggplant;chili powder;onions;;;
2729;beef;;cheese;garlic sauce;tomatoes;fried zuccihini;fried potatoes;hot sauce;;;
2730;beef;;cheese;garlic sauce;tomatoes;fried zuccihini;fried potatoes;chili powder;;;
2731;beef;;cheese;garlic sauce;tomatoes;fried zuccihini;fried potatoes;onions;;;
2732;beef;;cheese;garlic sauce;tomatoes;fried zuccihini;hot sauce;chili powder;;;
2733;beef;;cheese;garlic sauce;tomatoes;fried zuccihini;hot sauce;onions;;;
2734;beef;;cheese;garlic sauce;tomatoes;fried zuccihini;chili powder;onions;;;
2735;beef;;cheese;garlic sauce;tomatoes;fried potatoes;hot sauce;chili powder;;;
2736;beef;;cheese;garlic sauce;tomatoes;fried potatoes;hot sauce;onions;;;
2737;beef;;cheese;garlic sauce;tomatoes;fried potatoes;chili powder;onions;;;
2738;beef;;cheese;garlic sauce;tomatoes;hot sauce;chili powder;onions;;;
2739;beef;;cheese;garlic sauce;fried eggplant;fried zuccihini;fried potatoes;hot sauce;;;
2740;beef;;cheese;garlic sauce;fried eggplant;fried zuccihini;fried potatoes;chili powder;;;
2741;beef;;cheese;garlic sauce;fried eggplant;fried zuccihini;fried potatoes;onions;;;
2742;beef;;cheese;garlic sauce;fried eggplant;fried zuccihini;hot sauce;chili powder;;;
2743;beef;;cheese;garlic sauce;fried eggplant;fried zuccihini;hot sauce;onions;;;
2744;beef;;cheese;garlic sauce;fried eggplant;fried zuccihini;chili powder;onions;;;
2745;beef;;cheese;garlic sauce;fried eggplant;fried potatoes;hot sauce;chili powder;;;
2746;beef;;cheese;garlic sauce;fried eggplant;fried potatoes;hot sauce;onions;;;
2747;beef;;cheese;garlic sauce;fried eggplant;fried potatoes;chili powder;onions;;;
2748;beef;;cheese;garlic sauce;fried eggplant;hot sauce;chili powder;onions;;;
2749;beef;;cheese;garlic sauce;fried zuccihini;fried potatoes;hot sauce;chili powder;;;
2750;beef;;cheese;garlic sauce;fried zuccihini;fried potatoes;hot sauce;onions;;;
2751;beef;;cheese;garlic sauce;fried zuccihini;fried potatoes;chili powder;onions;;;
2752;beef;;cheese;garlic sauce;fried zuccihini;hot sauce;chili powder;onions;;;
2753;beef;;cheese;garlic sauce;fried potatoes;hot sauce;chili powder;onions;;;
2754;beef;;cheese;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;;;
2755;beef;;cheese;herb sauce;tomatoes;fried eggplant;fried zuccihini;hot sauce;;;
2756;beef;;cheese;herb sauce;tomatoes;fried eggplant;fried zuccihini;chili powder;;;
2757;beef;;cheese;herb sauce;tomatoes;fried eggplant;fried zuccihini;onions;;;
2758;beef;;cheese;herb sauce;tomatoes;fried eggplant;fried potatoes;hot sauce;;;
2759;beef;;cheese;herb sauce;tomatoes;fried eggplant;fried potatoes;chili powder;;;
2760;beef;;cheese;herb sauce;tomatoes;fried eggplant;fried potatoes;onions;;;
2761;beef;;cheese;herb sauce;tomatoes;fried eggplant;hot sauce;chili powder;;;
2762;beef;;cheese;herb sauce;tomatoes;fried eggplant;hot sauce;onions;;;
2763;beef;;cheese;herb sauce;tomatoes;fried eggplant;chili powder;onions;;;
2764;beef;;cheese;herb sauce;tomatoes;fried zuccihini;fried potatoes;hot sauce;;;
2765;beef;;cheese;herb sauce;tomatoes;fried zuccihini;fried potatoes;chili powder;;;
2766;beef;;cheese;herb sauce;tomatoes;fried zuccihini;fried potatoes;onions;;;
2767;beef;;cheese;herb sauce;tomatoes;fried zuccihini;hot sauce;chili powder;;;
2768;beef;;cheese;herb sauce;tomatoes;fried zuccihini;hot sauce;onions;;;
2769;beef;;cheese;herb sauce;tomatoes;fried zuccihini;chili powder;onions;;;
2770;beef;;cheese;herb sauce;tomatoes;fried potatoes;hot sauce;chili powder;;;
2771;beef;;cheese;herb sauce;tomatoes;fried potatoes;hot sauce;onions;;;
2772;beef;;cheese;herb sauce;tomatoes;fried potatoes;chili powder;onions;;;
2773;beef;;cheese;herb sauce;tomatoes;hot sauce;chili powder;onions;;;
2774;beef;;cheese;herb sauce;fried eggplant;fried zuccihini;fried potatoes;hot sauce;;;
2775;beef;;cheese;herb sauce;fried eggplant;fried zuccihini;fried potatoes;chili powder;;;
2776;beef;;cheese;herb sauce;fried eggplant;fried zuccihini;fried potatoes;onions;;;
2777;beef;;cheese;herb sauce;fried eggplant;fried zuccihini;hot sauce;chili powder;;;
2778;beef;;cheese;herb sauce;fried eggplant;fried zuccihini;hot sauce;onions;;;
2779;beef;;cheese;herb sauce;fried eggplant;fried zuccihini;chili powder;onions;;;
2780;beef;;cheese;herb sauce;fried eggplant;fried potatoes;hot sauce;chili powder;;;
2781;beef;;cheese;herb sauce;fried eggplant;fried potatoes;hot sauce;onions;;;
2782;beef;;cheese;herb sauce;fried eggplant;fried potatoes;chili powder;onions;;;
2783;beef;;cheese;herb sauce;fried eggplant;hot sauce;chili powder;onions;;;
2784;beef;;cheese;herb sauce;fried zuccihini;fried potatoes;hot sauce;chili powder;;;
2785;beef;;cheese;herb sauce;fried zuccihini;fried potatoes;hot sauce;onions;;;
2786;beef;;cheese;herb sauce;fried zuccihini;fried potatoes;chili powder;onions;;;
2787;beef;;cheese;herb sauce;fried zuccihini;hot sauce;chili powder;onions;;;
2788;beef;;cheese;herb sauce;fried potatoes;hot sauce;chili powder;onions;;;
2789;beef;;cheese;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;;;
2790;beef;;cheese;tomatoes;fried eggplant;fried zuccihini;fried potatoes;chili powder;;;
2791;beef;;cheese;tomatoes;fried eggplant;fried zuccihini;fried potatoes;onions;;;
2792;beef;;cheese;tomatoes;fried eggplant;fried zuccihini;hot sauce;chili powder;;;
2793;beef;;cheese;tomatoes;fried eggplant;fried zuccihini;hot sauce;onions;;;
2794;beef;;cheese;tomatoes;fried eggplant;fried zuccihini;chili powder;onions;;;
2795;beef;;cheese;tomatoes;fried eggplant;fried potatoes;hot sauce;chili powder;;;
